,inventory,src_index,inventory_id,inventory_id_name,lsidx,trigger,type,material,spat_unc,ID_HDC_G0,UC_NM_MN,date_local_midnight_utc,precip_source,Gauge ID,station_dist,tr_start,tr_tpk,tr_htopk,tr_cptopk,tr_nnantopk,e_start,e_htopk,e_cptopk,e_nnantopk
368,Seattle Historic Landslide Locations ECA,141,142,OBJECTID,68051,Precipitation,Slide,Earth,Exact,140,Seattle,1997-03-20 08:00:00+00:00,GSDR,US_457458,4952.56984409891,1997-03-18 11:00:00+00:00,1997-03-20 08:00:00+00:00,46,92.202,0,1997-02-26 11:00:00+00:00,526,210.058,0
370,Seattle Historic Landslide Locations ECA,144,145,OBJECTID,68054,Precipitation,Slide,Earth,Exact,140,Seattle,1997-03-19 08:00:00+00:00,GSDR,US_457458,4964.92638849354,1997-03-18 11:00:00+00:00,1997-03-19 12:00:00+00:00,26,64.77,0,1997-02-26 11:00:00+00:00,506,182.626,0
499,Seattle Historic Landslide Locations ECA,145,146,OBJECTID,68055,Precipitation,Slide,Earth,Exact,140,Seattle,1982-01-18 08:00:00+00:00,GSDR,US_457458,6386.64720192019,1982-01-18 09:00:00+00:00,1982-01-18 08:00:00+00:00,0,0,0,1982-01-15 20:00:00+00:00,61,33.528,0
1059,Seattle Historic Landslide Locations ECA,146,147,OBJECTID,68056,Precipitation,Flow,Debris,<1km,140,Seattle,1956-01-05 08:00:00+00:00,GSDR,US_457488,12538.9759109633,1956-01-05 10:00:00+00:00,1956-01-05 11:00:00+00:00,2,3.048,0,1956-01-01 11:00:00+00:00,97,75.438,0
1325,Seattle Historic Landslide Locations ECA,147,148,OBJECTID,68057,Precipitation,Flow,Debris,Exact,140,Seattle,1998-05-01 07:00:00+00:00,GSDR,US_451146,24336.2573584409,1998-05-01 10:00:00+00:00,1998-05-01 10:00:00+00:00,1,2.54,0,1998-05-01 10:00:00+00:00,1,2.54,0
1255,Seattle Historic Landslide Locations ECA,148,149,OBJECTID,68058,Precipitation,Slide,Earth,Exact,140,Seattle,1969-03-04 08:00:00+00:00,GSDR,US_451146,21392.2211574319,1969-03-05 04:00:00+00:00,1969-03-05 08:00:00+00:00,5,3.81,0,1969-03-03 07:00:00+00:00,50,5.842,0
612,Seattle Historic Landslide Locations ECA,150,151,OBJECTID,68060,Precipitation,Slide,Earth,<1km,140,Seattle,1982-03-12 08:00:00+00:00,GSDR,US_457458,7759.12090130255,1982-03-13 08:00:00+00:00,1982-03-13 08:00:00+00:00,1,0.762,0,1982-03-09 03:00:00+00:00,102,26.416,0
1110,Seattle Historic Landslide Locations ECA,151,152,OBJECTID,68061,Precipitation,Slide,Earth,Exact,140,Seattle,1956-01-06 08:00:00+00:00,GSDR,US_457488,13893.7517070612,1956-01-06 08:00:00+00:00,1956-01-06 12:00:00+00:00,5,13.716,0,1956-01-01 11:00:00+00:00,122,97.028,0
634,Seattle Historic Landslide Locations ECA,152,153,OBJECTID,68062,Precipitation,Slide,Earth,Exact,140,Seattle,1983-01-05 08:00:00+00:00,GSDR,US_457458,8049.08194482306,1983-01-04 19:00:00+00:00,1983-01-05 17:00:00+00:00,23,65.024,0,1983-01-02 15:00:00+00:00,75,88.138,0
629,Seattle Historic Landslide Locations ECA,153,154,OBJECTID,68063,Precipitation,Unknown,Unknown,Exact,140,Seattle,1986-01-23 08:00:00+00:00,GSDR,US_457458,7990.63506327598,1986-01-22 09:00:00+00:00,1986-01-23 08:00:00+00:00,24,20.574,0,1986-01-14 00:00:00+00:00,225,170.942,0
1123,Seattle Historic Landslide Locations ECA,154,155,OBJECTID,68064,Precipitation,Flow,Debris,Exact,140,Seattle,1956-01-05 08:00:00+00:00,GSDR,US_457488,14138.8644870834,1956-01-05 10:00:00+00:00,1956-01-05 11:00:00+00:00,2,3.048,0,1956-01-01 11:00:00+00:00,97,75.438,0
665,Seattle Historic Landslide Locations ECA,155,156,OBJECTID,68065,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8300.45565853681,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
686,Seattle Historic Landslide Locations ECA,157,158,OBJECTID,68067,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8438.51551033014,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
689,Seattle Historic Landslide Locations ECA,158,159,OBJECTID,68068,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8484.11253598951,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
694,Seattle Historic Landslide Locations ECA,159,160,OBJECTID,68069,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8526.24192065743,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
697,Seattle Historic Landslide Locations ECA,160,161,OBJECTID,68070,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8553.14010023212,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
700,Seattle Historic Landslide Locations ECA,161,162,OBJECTID,68071,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8577.87776494039,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
715,Seattle Historic Landslide Locations ECA,162,163,OBJECTID,68072,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8688.66781857857,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
722,Seattle Historic Landslide Locations ECA,163,164,OBJECTID,68073,Precipitation,Slide,Earth,Exact,140,Seattle,1996-02-08 08:00:00+00:00,GSDR,US_457458,8715.88329211169,1996-02-07 15:00:00+00:00,1996-02-09 08:00:00+00:00,42,80.772,0,1996-02-04 04:00:00+00:00,125,120.396,0
738,Seattle Historic Landslide Locations ECA,164,165,OBJECTID,68074,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8791.30494619761,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
744,Seattle Historic Landslide Locations ECA,165,166,OBJECTID,68075,Precipitation,Slide,Earth,Exact,140,Seattle,1977-12-21 08:00:00+00:00,GSDR,US_457458,8830.3790038961,1977-12-22 03:00:00+00:00,1977-12-22 03:00:00+00:00,1,0.254,0,1977-12-22 03:00:00+00:00,1,0.254,0
743,Seattle Historic Landslide Locations ECA,166,167,OBJECTID,68076,Precipitation,Slide,Earth,Exact,140,Seattle,1982-02-19 08:00:00+00:00,GSDR,US_457458,8825.49677285226,1982-02-19 14:00:00+00:00,1982-02-19 15:00:00+00:00,2,3.048,0,1982-02-11 12:00:00+00:00,196,109.22,0
747,Seattle Historic Landslide Locations ECA,167,168,OBJECTID,68077,Precipitation,Slide,Earth,Exact,140,Seattle,1983-02-17 08:00:00+00:00,GSDR,US_457458,8838.22900013395,1983-02-17 06:00:00+00:00,1983-02-17 23:00:00+00:00,18,21.844,0,1983-02-09 05:00:00+00:00,211,79.502,0
742,Seattle Historic Landslide Locations ECA,168,169,OBJECTID,68078,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-02 08:00:00+00:00,GSDR,US_457458,8816.22501946089,1997-01-02 06:00:00+00:00,1997-01-02 19:00:00+00:00,14,14.732,0,1996-12-29 05:00:00+00:00,111,160.274,0
750,Seattle Historic Landslide Locations ECA,169,170,OBJECTID,68079,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8851.65521542667,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
752,Seattle Historic Landslide Locations ECA,170,171,OBJECTID,68080,Precipitation,Slide,Earth,Exact,140,Seattle,1986-02-24 08:00:00+00:00,GSDR,US_457458,8899.70412044348,1986-02-25 03:00:00+00:00,1986-02-25 03:00:00+00:00,1,1.778,0,1986-02-13 19:00:00+00:00,273,58.42,0
1139,Seattle Historic Landslide Locations ECA,171,172,OBJECTID,68081,Precipitation,Slide,Earth,Exact,140,Seattle,1957-02-25 08:00:00+00:00,GSDR,US_457488,14804.1689204727,1957-02-22 23:00:00+00:00,1957-02-25 11:00:00+00:00,61,79.502,0,1957-02-22 23:00:00+00:00,61,79.502,0
1273,Seattle Historic Landslide Locations ECA,173,174,OBJECTID,68083,Precipitation,Slide,Earth,Exact,140,Seattle,1972-03-06 08:00:00+00:00,GSDR,US_451146,22034.7772019122,1972-03-05 00:00:00+00:00,1972-03-06 12:00:00+00:00,37,86.36,0,1972-02-27 03:00:00+00:00,202,189.992,0
1322,Seattle Historic Landslide Locations ECA,174,175,OBJECTID,68084,Precipitation,Slide,Earth,Exact,140,Seattle,1970-12-04 08:00:00+00:00,GSDR,US_451146,24191.8596520871,1970-12-04 12:00:00+00:00,1970-12-04 12:00:00+00:00,1,2.032,0,1970-11-30 07:00:00+00:00,102,26.162,0
1145,Seattle Historic Landslide Locations ECA,175,176,OBJECTID,68085,Precipitation,Flow,Debris,Exact,140,Seattle,1955-12-23 08:00:00+00:00,GSDR,US_457488,15021.9287437886,1955-12-24 04:00:00+00:00,1955-12-24 04:00:00+00:00,1,1.016,0,1955-12-15 07:00:00+00:00,214,110.744,0
783,Seattle Historic Landslide Locations ECA,177,178,OBJECTID,68087,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,9096.94388840014,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
817,Seattle Historic Landslide Locations ECA,178,179,OBJECTID,68088,Precipitation,Slide,Earth,Exact,140,Seattle,1991-03-13 08:00:00+00:00,GSDR,US_457458,9242.24106075708,1991-03-13 09:00:00+00:00,1991-03-13 08:00:00+00:00,0,0,0,1991-03-01 13:00:00+00:00,284,114.046,0
413,Seattle Historic Landslide Locations ECA,179,180,OBJECTID,68089,Precipitation,Flow,Debris,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457458,5479.20662216825,1986-01-18 03:00:00+00:00,1986-01-19 03:00:00+00:00,25,105.664,0,1986-01-14 00:00:00+00:00,124,133.096,0
424,Seattle Historic Landslide Locations ECA,180,181,OBJECTID,68090,Precipitation,Slide,Earth,Exact,140,Seattle,1996-02-10 08:00:00+00:00,GSDR,US_457458,5597.56886507415,1996-02-10 09:00:00+00:00,1996-02-10 08:00:00+00:00,0,0,0,1996-02-04 04:00:00+00:00,149,122.174,0
1296,Seattle Historic Landslide Locations ECA,181,182,OBJECTID,68091,Precipitation,Slide,Earth,Exact,140,Seattle,1972-03-05 08:00:00+00:00,GSDR,US_451146,22786.7203652182,1972-03-05 00:00:00+00:00,1972-03-06 01:00:00+00:00,26,57.912,0,1972-02-27 03:00:00+00:00,191,161.544,0
375,Seattle Historic Landslide Locations ECA,183,184,OBJECTID,68093,Precipitation,Slide,Earth,Exact,140,Seattle,1996-02-08 08:00:00+00:00,GSDR,US_457458,5009.9586595226,1996-02-07 15:00:00+00:00,1996-02-09 08:00:00+00:00,42,80.772,0,1996-02-04 04:00:00+00:00,125,120.396,0
967,Seattle Historic Landslide Locations ECA,184,185,OBJECTID,68094,Precipitation,Slide,Earth,Exact,140,Seattle,1959-01-14 08:00:00+00:00,GSDR,US_457488,11026.3156619646,1959-01-14 09:00:00+00:00,1959-01-14 08:00:00+00:00,0,0,0,1959-01-05 06:00:00+00:00,219,133.858,0
81,Seattle Historic Landslide Locations ECA,187,188,OBJECTID,68097,Precipitation,Slide,Earth,<1km,140,Seattle,1996-02-08 08:00:00+00:00,GSDR,US_457458,1904.97303539762,1996-02-07 15:00:00+00:00,1996-02-09 08:00:00+00:00,42,80.772,0,1996-02-04 04:00:00+00:00,125,120.396,0
338,Seattle Historic Landslide Locations ECA,189,190,OBJECTID,68099,Precipitation,Slide,Earth,Exact,140,Seattle,1977-12-21 08:00:00+00:00,GSDR,US_457458,4474.00106938144,1977-12-22 03:00:00+00:00,1977-12-22 03:00:00+00:00,1,0.254,0,1977-12-22 03:00:00+00:00,1,0.254,0
1191,Seattle Historic Landslide Locations ECA,191,192,OBJECTID,68101,Precipitation,Slide,Earth,Exact,140,Seattle,1966-02-28 08:00:00+00:00,GSDR,US_457456,16992.6939966533,1966-02-28 23:00:00+00:00,1966-02-28 23:00:00+00:00,1,2.54,0,1966-02-25 09:00:00+00:00,87,25.4,0
378,Seattle Historic Landslide Locations ECA,192,193,OBJECTID,68102,Precipitation,Slide,Earth,Exact,140,Seattle,1977-12-16 08:00:00+00:00,GSDR,US_457458,5065.94036242038,1977-12-16 09:00:00+00:00,1977-12-16 08:00:00+00:00,0,0,0,1977-12-09 14:00:00+00:00,163,110.744,0
1256,Seattle Historic Landslide Locations ECA,194,195,OBJECTID,68104,Precipitation,Slide,Earth,Exact,140,Seattle,1972-03-13 08:00:00+00:00,GSDR,US_451146,21407.7300584091,1972-03-13 12:00:00+00:00,1972-03-13 13:00:00+00:00,2,9.906,0,1972-03-09 22:00:00+00:00,88,56.896,0
1257,Seattle Historic Landslide Locations ECA,195,196,OBJECTID,68105,Precipitation,Slide,Earth,Exact,140,Seattle,1972-03-05 08:00:00+00:00,GSDR,US_451146,21421.5346764633,1972-03-05 00:00:00+00:00,1972-03-06 01:00:00+00:00,26,57.912,0,1972-02-27 03:00:00+00:00,191,161.544,0
397,Seattle Historic Landslide Locations ECA,197,198,OBJECTID,68107,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,5306.44343155771,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
141,Seattle Historic Landslide Locations ECA,203,204,OBJECTID,68113,Precipitation,Slide,Earth,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457458,2624.02202947709,1986-01-18 03:00:00+00:00,1986-01-19 03:00:00+00:00,25,105.664,0,1986-01-14 00:00:00+00:00,124,133.096,0
151,Seattle Historic Landslide Locations ECA,204,205,OBJECTID,68114,Precipitation,Slide,Earth,Exact,140,Seattle,1989-03-12 08:00:00+00:00,GSDR,US_457458,2784.52615299896,1989-03-12 09:00:00+00:00,1989-03-12 13:00:00+00:00,5,4.318,0,1989-03-05 07:00:00+00:00,175,54.102,0
589,Seattle Historic Landslide Locations ECA,205,206,OBJECTID,68115,Precipitation,Slide,Earth,Exact,140,Seattle,1961-01-19 08:00:00+00:00,GSDR,US_457488,7505.98968623381,1961-01-19 09:00:00+00:00,1961-01-19 08:00:00+00:00,0,0,0,1961-01-04 23:00:00+00:00,346,119.126,0
584,Seattle Historic Landslide Locations ECA,206,207,OBJECTID,68116,Precipitation,Flow,Debris,Exact,140,Seattle,1950-03-05 08:00:00+00:00,GSDR,US_457488,7419.00117334493,1950-03-04 22:00:00+00:00,1950-03-05 08:00:00+00:00,11,14.478,0,1950-03-02 11:00:00+00:00,70,76.962,0
83,Seattle Historic Landslide Locations ECA,207,208,OBJECTID,68117,Precipitation,Slide,Earth,<1km,140,Seattle,1997-01-23 08:00:00+00:00,GSDR,US_457458,1910.1392460011,1997-01-23 09:00:00+00:00,1997-01-23 08:00:00+00:00,0,0,0,1997-01-17 01:00:00+00:00,152,78.232,0
592,Seattle Historic Landslide Locations ECA,209,210,OBJECTID,68119,Precipitation,Slide,Earth,Exact,140,Seattle,1950-03-04 08:00:00+00:00,GSDR,US_457488,7522.83706885811,1950-03-04 22:00:00+00:00,1950-03-05 06:00:00+00:00,9,10.922,0,1950-03-02 11:00:00+00:00,68,73.406,0
591,Seattle Historic Landslide Locations ECA,210,211,OBJECTID,68120,Precipitation,Slide,Earth,Exact,140,Seattle,1961-01-01 08:00:00+00:00,GSDR,US_457488,7515.33886654042,1961-01-01 09:00:00+00:00,1961-01-01 08:00:00+00:00,0,0,0,1960-12-30 06:00:00+00:00,51,1.016,0
93,Seattle Historic Landslide Locations ECA,211,212,OBJECTID,68121,Precipitation,Slide,Earth,Exact,140,Seattle,1975-12-31 08:00:00+00:00,GSDR,US_457458,1967.96779196662,1975-12-31 09:00:00+00:00,1975-12-31 08:00:00+00:00,0,0,0,1975-12-22 02:00:00+00:00,223,83.82,0
92,Seattle Historic Landslide Locations ECA,212,213,OBJECTID,68122,Precipitation,Slide,Earth,Exact,140,Seattle,1980-02-08 08:00:00+00:00,GSDR,US_457458,1964.50130449029,1980-02-08 09:00:00+00:00,1980-02-08 08:00:00+00:00,0,0,0,1980-02-01 00:00:00+00:00,177,56.896,0
94,Seattle Historic Landslide Locations ECA,213,214,OBJECTID,68123,Precipitation,Slide,Earth,Exact,140,Seattle,1980-12-31 08:00:00+00:00,GSDR,US_457458,1989.41923507787,1980-12-30 12:00:00+00:00,1980-12-31 08:00:00+00:00,21,19.304,0,1980-12-29 18:00:00+00:00,39,26.67,0
95,Seattle Historic Landslide Locations ECA,214,215,OBJECTID,68124,Precipitation,Slide,Earth,Exact,140,Seattle,1996-02-09 08:00:00+00:00,GSDR,US_457458,2009.29521819788,1996-02-07 15:00:00+00:00,1996-02-09 08:00:00+00:00,42,80.772,0,1996-02-04 04:00:00+00:00,125,120.396,0
724,Seattle Historic Landslide Locations ECA,215,216,OBJECTID,68125,Precipitation,Slide,Earth,Exact,140,Seattle,1959-02-20 08:00:00+00:00,GSDR,US_457488,8723.29051880615,1959-02-20 09:00:00+00:00,1959-02-20 08:00:00+00:00,0,0,0,1959-02-13 13:00:00+00:00,164,49.784,0
604,Seattle Historic Landslide Locations ECA,216,217,OBJECTID,68126,Precipitation,Slide,Earth,Exact,140,Seattle,1961-04-14 08:00:00+00:00,GSDR,US_457488,7627.8434776567,1961-04-15 07:00:00+00:00,1961-04-15 07:00:00+00:00,1,0.254,0,1961-04-15 07:00:00+00:00,1,0.254,0
1114,Seattle Historic Landslide Locations ECA,217,218,OBJECTID,68127,Precipitation,Slide,Earth,Exact,140,Seattle,1965-02-05 08:00:00+00:00,GSDR,US_457483,13936.7215990809,1965-02-04 12:00:00+00:00,1965-02-06 00:00:00+00:00,37,38.1,0,1965-02-04 01:00:00+00:00,48,39.37,0
134,Seattle Historic Landslide Locations ECA,218,219,OBJECTID,68128,Precipitation,Slide,Earth,Exact,140,Seattle,1986-02-01 08:00:00+00:00,GSDR,US_457458,2445.71705630878,1986-02-01 05:00:00+00:00,1986-02-01 16:00:00+00:00,12,7.62,0,1986-01-27 10:00:00+00:00,127,34.798,0
324,Seattle Historic Landslide Locations ECA,221,222,OBJECTID,68131,Precipitation,Slide,Earth,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457458,4356.82059062485,1986-01-18 03:00:00+00:00,1986-01-19 03:00:00+00:00,25,105.664,0,1986-01-14 00:00:00+00:00,124,133.096,0
501,Seattle Historic Landslide Locations ECA,222,223,OBJECTID,68132,Precipitation,Slide,Earth,Exact,140,Seattle,1986-02-01 08:00:00+00:00,GSDR,US_457458,6399.9295578334,1986-02-01 05:00:00+00:00,1986-02-01 16:00:00+00:00,12,7.62,0,1986-01-27 10:00:00+00:00,127,34.798,0
247,Seattle Historic Landslide Locations ECA,230,231,OBJECTID,68140,Precipitation,Slide,Earth,Exact,140,Seattle,1964-01-17 08:00:00+00:00,GSDR,US_457488,3581.79944426275,1964-01-17 04:00:00+00:00,1964-01-17 11:00:00+00:00,8,7.366,0,1964-01-13 14:00:00+00:00,94,44.196,0
1201,Seattle Historic Landslide Locations ECA,234,235,OBJECTID,68144,Precipitation,Slide,Earth,Exact,140,Seattle,1966-01-01 08:00:00+00:00,GSDR,US_457473,17647.0795180385,1966-01-02 00:00:00+00:00,1966-01-02 05:00:00+00:00,6,5.842,0,1966-01-02 00:00:00+00:00,6,5.842,0
277,Seattle Historic Landslide Locations ECA,235,236,OBJECTID,68145,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,3913.18081940892,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
287,Seattle Historic Landslide Locations ECA,236,237,OBJECTID,68146,Precipitation,Slide,Earth,Exact,140,Seattle,1951-03-23 08:00:00+00:00,GSDR,US_457488,3995.7338583401,1951-03-23 09:00:00+00:00,1951-03-23 08:00:00+00:00,0,0,0,1951-03-21 03:00:00+00:00,54,1.27,0
215,Seattle Historic Landslide Locations ECA,237,238,OBJECTID,68147,Precipitation,Slide,Earth,Exact,140,Seattle,1986-02-01 08:00:00+00:00,GSDR,US_457458,3502.93568358563,1986-02-01 05:00:00+00:00,1986-02-01 16:00:00+00:00,12,7.62,0,1986-01-27 10:00:00+00:00,127,34.798,0
399,Seattle Historic Landslide Locations ECA,238,239,OBJECTID,68148,Precipitation,Slide,Earth,Exact,140,Seattle,1995-02-19 08:00:00+00:00,GSDR,US_457458,5346.11477748394,1995-02-19 09:00:00+00:00,1995-02-19 08:00:00+00:00,0,0,0,1995-02-15 08:00:00+00:00,97,51.054,0
189,Seattle Historic Landslide Locations ECA,240,241,OBJECTID,68150,Precipitation,Slide,Earth,Exact,140,Seattle,1949-02-21 08:00:00+00:00,GSDR,US_457488,3231.09894377361,1949-02-21 07:00:00+00:00,1949-02-21 18:00:00+00:00,12,19.812,0,1949-02-19 17:00:00+00:00,50,30.48,0
387,Seattle Historic Landslide Locations ECA,241,242,OBJECTID,68151,Precipitation,Slide,Earth,Exact,140,Seattle,1990-01-09 08:00:00+00:00,GSDR,US_457458,5145.66934848861,1990-01-09 04:00:00+00:00,1990-01-09 15:00:00+00:00,12,26.162,0,1989-12-31 17:00:00+00:00,215,104.902,0
381,Seattle Historic Landslide Locations ECA,244,245,OBJECTID,68154,Precipitation,Flow,Debris,Exact,140,Seattle,1980-04-04 08:00:00+00:00,GSDR,US_457458,5129.32349990596,1980-04-04 13:00:00+00:00,1980-04-04 14:00:00+00:00,2,0.762,0,1980-04-04 13:00:00+00:00,2,0.762,0
383,Seattle Historic Landslide Locations ECA,245,246,OBJECTID,68155,Precipitation,Slide,Earth,Exact,140,Seattle,1991-04-05 08:00:00+00:00,GSDR,US_457458,5134.49240558218,1991-04-03 13:00:00+00:00,1991-04-05 11:00:00+00:00,47,92.456,0,1991-04-02 13:00:00+00:00,71,96.266,0
470,Seattle Historic Landslide Locations ECA,247,248,OBJECTID,68157,Precipitation,Slide,Earth,<1km,140,Seattle,1962-10-10 07:00:00+00:00,GSDR,US_457488,6051.787169012,1962-10-10 14:00:00+00:00,1962-10-10 14:00:00+00:00,1,0.508,0,1962-10-06 10:00:00+00:00,101,59.182,0
619,Seattle Historic Landslide Locations ECA,248,249,OBJECTID,68158,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,7833.53384061175,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
216,Seattle Historic Landslide Locations ECA,252,253,OBJECTID,68162,Precipitation,Slide,Earth,Exact,140,Seattle,1958-01-17 08:00:00+00:00,GSDR,US_457488,3523.64485623635,1958-01-17 13:00:00+00:00,1958-01-17 14:00:00+00:00,2,3.556,0,1958-01-08 14:00:00+00:00,217,122.174,0
431,Seattle Historic Landslide Locations ECA,253,254,OBJECTID,68163,Precipitation,Slide,Earth,Exact,140,Seattle,1991-04-05 08:00:00+00:00,GSDR,US_457458,5679.8077401755,1991-04-03 13:00:00+00:00,1991-04-05 11:00:00+00:00,47,92.456,0,1991-04-02 13:00:00+00:00,71,96.266,0
386,Seattle Historic Landslide Locations ECA,254,255,OBJECTID,68164,Precipitation,Slide,Earth,<1km,140,Seattle,1997-01-02 08:00:00+00:00,GSDR,US_457458,5144.79912176013,1997-01-02 06:00:00+00:00,1997-01-02 19:00:00+00:00,14,14.732,0,1996-12-29 05:00:00+00:00,111,160.274,0
433,Seattle Historic Landslide Locations ECA,256,257,OBJECTID,68166,Precipitation,Slide,Earth,Exact,140,Seattle,1991-04-12 07:00:00+00:00,GSDR,US_457458,5699.9744327943,1991-04-12 08:00:00+00:00,1991-04-12 07:00:00+00:00,0,0,0,1991-04-02 13:00:00+00:00,235,117.856,0
713,Seattle Historic Landslide Locations ECA,260,261,OBJECTID,68170,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8686.36279715181,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
739,Seattle Historic Landslide Locations ECA,261,262,OBJECTID,68171,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8791.56074212446,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
219,Seattle Historic Landslide Locations ECA,264,265,OBJECTID,68174,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,3529.37351448099,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
456,Seattle Historic Landslide Locations ECA,269,270,OBJECTID,68179,Precipitation,Slide,Earth,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457458,5831.56237610373,1986-01-18 03:00:00+00:00,1986-01-19 03:00:00+00:00,25,105.664,0,1986-01-14 00:00:00+00:00,124,133.096,0
367,Seattle Historic Landslide Locations ECA,270,271,OBJECTID,68180,Precipitation,Flow,Debris,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,4925.52997663154,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
180,Seattle Historic Landslide Locations ECA,271,272,OBJECTID,68181,Precipitation,Slide,Earth,Exact,140,Seattle,1997-03-19 08:00:00+00:00,GSDR,US_457458,3086.22532759168,1997-03-18 11:00:00+00:00,1997-03-19 12:00:00+00:00,26,64.77,0,1997-02-26 11:00:00+00:00,506,182.626,0
182,Seattle Historic Landslide Locations ECA,272,273,OBJECTID,68182,Precipitation,Slide,Earth,Exact,140,Seattle,1986-02-01 08:00:00+00:00,GSDR,US_457458,3106.09336307212,1986-02-01 05:00:00+00:00,1986-02-01 16:00:00+00:00,12,7.62,0,1986-01-27 10:00:00+00:00,127,34.798,0
213,Seattle Historic Landslide Locations ECA,273,274,OBJECTID,68183,Precipitation,Slide,Earth,Exact,140,Seattle,1964-12-01 08:00:00+00:00,GSDR,US_457488,3486.59807379602,1964-11-29 12:00:00+00:00,1964-12-01 08:00:00+00:00,45,55.372,0,1964-11-22 16:00:00+00:00,209,137.16,0
179,Seattle Historic Landslide Locations ECA,274,275,OBJECTID,68184,Precipitation,Slide,Earth,<1km,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457458,3049.02891928819,1986-01-18 03:00:00+00:00,1986-01-19 03:00:00+00:00,25,105.664,0,1986-01-14 00:00:00+00:00,124,133.096,0
